race_id,year,JyoCD,se_runner_rows,o1_runner_rows,ra_toroku_tosu,ra_syusso_tosu,o1_toroku_tosu,o1_syusso_tosu,missing_o1_rows,valid_tan_rows,has_count_anomaly
2026020705010312,2026,05,14,14,14,0,14,0,0,0,1
2026020708020301,2026,08,10,10,10,10,10,10,0,0,0
2026020708020302,2026,08,9,9,9,9,9,9,0,0,0
2026020708020303,2026,08,14,14,14,14,14,14,0,0,0
2026020708020304,2026,08,16,16,16,16,16,16,0,0,0
2026020708020305,2026,08,14,14,14,14,14,14,0,0,0
2026020708020306,2026,08,12,12,12,12,12,12,0,0,0
2026020708020307,2026,08,9,9,9,9,9,9,0,0,0
2026020708020308,2026,08,8,8,8,8,8,8,0,0,0
2026020708020309,2026,08,16,16,16,16,16,16,0,0,0
2026020708020310,2026,08,9,9,9,9,9,9,0,0,0
2026020708020311,2026,08,16,16,16,16,16,16,0,0,0
2026020708020312,2026,08,15,15,15,15,15,15,0,0,0
2026020710010501,2026,10,16,16,16,16,16,16,0,0,0
2026020710010502,2026,10,18,18,18,18,18,18,0,0,0
2026020710010503,2026,10,14,14,14,14,14,14,0,0,0
2026020710010504,2026,10,12,12,12,12,12,12,0,0,0
2026020710010505,2026,10,12,12,12,12,12,12,0,0,0
2026020710010506,2026,10,18,18,18,18,18,18,0,0,0
2026020710010507,2026,10,18,18,18,18,18,18,0,0,0
2026020710010508,2026,10,12,12,12,12,12,12,0,0,0
2026020710010509,2026,10,13,13,13,13,13,13,0,0,0
2026020710010510,2026,10,16,16,16,16,16,16,0,0,0
2026020710010511,2026,10,16,16,16,16,16,16,0,0,0
2026020710010512,2026,10,18,18,18,17,18,17,0,0,1
2026020805010401,2026,05,16,16,16,0,16,0,0,0,1
2026020805010402,2026,05,13,13,13,0,13,0,0,0,1
2026020805010403,2026,05,16,16,16,0,16,0,0,0,1
2026020805010404,2026,05,16,16,16,0,16,0,0,0,1
2026020805010405,2026,05,16,16,16,0,16,0,0,0,1
2026020805010406,2026,05,18,18,18,0,18,0,0,0,1
2026020805010407,2026,05,9,9,9,0,9,0,0,0,1
2026020805010408,2026,05,16,16,16,0,16,0,0,0,1
2026020805010409,2026,05,7,7,7,0,7,0,0,0,1
2026020805010410,2026,05,11,11,11,0,11,0,0,0,1
2026020805010411,2026,05,16,16,16,0,16,0,0,0,1
2026020805010412,2026,05,16,16,16,0,16,0,0,0,1
2026020808020401,2026,08,16,16,16,0,16,0,0,0,1
2026020808020402,2026,08,9,9,9,0,9,0,0,0,1
2026020808020403,2026,08,15,15,15,0,15,0,0,0,1
2026020808020404,2026,08,9,9,9,0,9,0,0,0,1
2026020808020405,2026,08,16,16,16,0,16,0,0,0,1
2026020808020406,2026,08,15,15,15,0,15,0,0,0,1
2026020808020407,2026,08,8,8,8,0,8,0,0,0,1
2026020808020408,2026,08,13,13,13,0,13,0,0,0,1
2026020808020409,2026,08,13,13,13,0,13,0,0,0,1
2026020808020410,2026,08,16,16,16,0,16,0,0,0,1
2026020808020411,2026,08,9,9,9,0,9,0,0,0,1
2026020808020412,2026,08,16,16,16,0,16,0,0,0,1
2026020810010601,2026,10,16,16,16,16,16,16,0,0,0
2026020810010602,2026,10,17,17,17,17,17,17,0,0,0
2026020810010603,2026,10,14,14,14,13,14,13,0,0,1
2026020810010604,2026,10,12,12,12,0,12,0,0,0,1
2026020810010605,2026,10,10,10,10,9,10,9,0,7,1
2026020810010606,2026,10,16,16,16,16,16,16,0,16,0
2026020810010607,2026,10,15,15,15,15,15,15,0,15,0
2026020810010608,2026,10,16,16,16,16,16,16,0,16,0
2026020810010609,2026,10,15,15,15,15,15,15,0,15,0
2026020810010610,2026,10,16,16,16,16,16,16,0,16,0
2026020810010611,2026,10,12,12,12,12,12,12,0,12,0
2026020810010612,2026,10,18,18,18,18,18,18,0,18,0
2026020908020401,2026,08,16,0,16,0,,,16,0,1
2026020908020402,2026,08,9,0,9,0,,,9,0,1
2026020908020403,2026,08,15,0,15,0,,,15,0,1
2026020908020404,2026,08,9,0,9,0,,,9,0,1
2026020908020405,2026,08,16,0,16,0,,,16,0,1
2026020908020406,2026,08,15,0,15,0,,,15,0,1
2026020908020407,2026,08,8,0,8,0,,,8,0,1
2026020908020408,2026,08,13,0,13,0,,,13,0,1
2026020908020409,2026,08,13,0,13,0,,,13,0,1
2026020908020410,2026,08,16,0,16,0,,,16,0,1
2026020908020411,2026,08,9,0,9,0,,,9,0,1
2026020908020412,2026,08,16,0,16,0,,,16,0,1
2026021005010401,2026,05,16,16,16,15,16,15,0,15,1
2026021005010402,2026,05,13,13,13,13,13,13,0,13,0
2026021005010403,2026,05,16,16,16,16,16,16,0,16,0
2026021005010404,2026,05,16,16,16,16,16,16,0,16,0
2026021005010405,2026,05,16,16,16,16,16,16,0,16,0
2026021005010406,2026,05,18,18,18,18,18,18,0,18,0
2026021005010407,2026,05,9,9,9,9,9,9,0,9,0
2026021005010408,2026,05,16,16,16,16,16,16,0,16,0
2026021005010409,2026,05,7,7,7,7,7,7,0,7,0
2026021005010410,2026,05,11,11,11,11,11,11,0,11,0
2026021005010411,2026,05,16,16,16,16,16,16,0,16,0
2026021005010412,2026,05,16,16,16,16,16,16,0,16,0
2026021008020401,2026,08,16,16,16,16,16,16,0,16,0
2026021008020402,2026,08,9,9,9,9,9,9,0,9,0
2026021008020403,2026,08,15,15,15,14,15,14,0,14,1
2026021008020404,2026,08,9,9,9,9,9,9,0,9,0
2026021008020405,2026,08,16,16,16,16,16,16,0,16,0
2026021008020406,2026,08,15,15,15,15,15,15,0,15,0
2026021008020407,2026,08,8,8,8,8,8,8,0,8,0
2026021008020408,2026,08,13,13,13,13,13,13,0,13,0
2026021008020409,2026,08,13,13,13,13,13,13,0,13,0
2026021008020410,2026,08,16,16,16,16,16,16,0,16,0
2026021008020411,2026,08,9,9,9,9,9,9,0,9,0
2026021008020412,2026,08,16,16,16,15,16,15,0,15,1
2026021405010501,2026,05,16,16,16,16,16,16,0,16,0
2026021405010502,2026,05,16,16,16,16,16,16,0,16,0
2026021405010503,2026,05,16,16,16,16,16,16,0,16,0
2026021405010504,2026,05,16,16,16,15,16,15,0,15,1
2026021405010505,2026,05,16,16,16,16,16,16,0,16,0
2026021405010506,2026,05,16,16,16,16,16,16,0,16,0
2026021405010507,2026,05,16,16,16,16,16,16,0,16,0
2026021405010508,2026,05,16,16,16,16,16,16,0,16,0
2026021405010509,2026,05,8,8,8,8,8,8,0,8,0
2026021405010510,2026,05,16,16,16,16,16,16,0,16,0
2026021405010511,2026,05,16,16,16,16,16,16,0,16,0
2026021405010512,2026,05,16,16,16,16,16,16,0,16,0
2026021408020501,2026,08,13,13,13,13,13,13,0,13,0
2026021408020502,2026,08,16,16,16,16,16,16,0,16,0
2026021408020503,2026,08,11,11,11,11,11,11,0,11,0
2026021408020504,2026,08,16,16,16,16,16,16,0,16,0
2026021408020505,2026,08,16,16,16,14,16,14,0,14,1
2026021408020506,2026,08,17,17,17,17,17,17,0,17,0
2026021408020507,2026,08,15,15,15,15,15,15,0,15,0
2026021408020508,2026,08,13,13,13,13,13,13,0,13,0
2026021408020509,2026,08,11,11,11,11,11,11,0,11,0
2026021408020510,2026,08,16,16,16,16,16,16,0,16,0
2026021408020511,2026,08,14,14,14,14,14,14,0,14,0
2026021408020512,2026,08,15,15,15,15,15,15,0,15,0
2026021410010701,2026,10,16,16,16,16,16,16,0,16,0
2026021410010702,2026,10,18,18,18,18,18,18,0,18,0
2026021410010703,2026,10,14,14,14,14,14,14,0,14,0
2026021410010704,2026,10,12,12,12,12,12,12,0,12,0
2026021410010705,2026,10,18,18,18,18,18,18,0,18,0
2026021410010706,2026,10,18,18,18,18,18,18,0,18,0
2026021410010707,2026,10,16,16,16,16,16,16,0,16,0
2026021410010708,2026,10,13,13,13,13,13,13,0,13,0
2026021410010709,2026,10,10,10,10,10,10,10,0,10,0
2026021410010710,2026,10,14,14,14,14,14,14,0,14,0
2026021410010711,2026,10,18,18,18,18,18,18,0,18,0
2026021410010712,2026,10,15,15,15,15,15,15,0,15,0
2026021505010601,2026,05,16,16,16,16,16,16,0,16,0
2026021505010602,2026,05,13,13,13,13,13,13,0,13,0
2026021505010603,2026,05,16,16,16,16,16,16,0,16,0
2026021505010604,2026,05,13,13,13,13,13,13,0,13,0
2026021505010605,2026,05,16,16,16,16,16,16,0,16,0
2026021505010606,2026,05,14,14,14,14,14,14,0,14,0
2026021505010607,2026,05,16,16,16,16,16,16,0,16,0
2026021505010608,2026,05,14,14,14,14,14,14,0,14,0
2026021505010609,2026,05,16,16,16,16,16,16,0,16,0
2026021505010610,2026,05,16,16,16,16,16,16,0,16,0
2026021505010611,2026,05,9,9,9,9,9,9,0,9,0
2026021505010612,2026,05,16,16,16,16,16,16,0,16,0
2026021508020601,2026,08,10,10,10,10,10,10,0,10,0
2026021508020602,2026,08,12,12,12,11,12,11,0,11,1
2026021508020603,2026,08,16,16,16,16,16,16,0,16,0
2026021508020604,2026,08,9,9,9,9,9,9,0,9,0
2026021508020605,2026,08,15,15,15,15,15,15,0,15,0
2026021508020606,2026,08,18,18,18,18,18,18,0,18,0
2026021508020607,2026,08,13,13,13,13,13,13,0,13,0
2026021508020608,2026,08,12,12,12,12,12,12,0,12,0
2026021508020609,2026,08,11,11,11,11,11,11,0,11,0
2026021508020610,2026,08,10,10,10,10,10,10,0,10,0
2026021508020611,2026,08,12,12,12,12,12,12,0,12,0
2026021508020612,2026,08,16,16,16,16,16,16,0,16,0
2026021510010801,2026,10,16,16,16,16,16,16,0,16,0
2026021510010802,2026,10,18,18,18,18,18,18,0,18,0
2026021510010803,2026,10,14,14,14,14,14,14,0,14,0
2026021510010804,2026,10,12,12,12,12,12,12,0,12,0
2026021510010805,2026,10,16,16,16,16,16,16,0,16,0
2026021510010806,2026,10,16,16,16,16,16,16,0,16,0
2026021510010807,2026,10,14,14,14,14,14,14,0,14,0
2026021510010808,2026,10,15,15,15,15,15,15,0,15,0
2026021510010809,2026,10,7,7,7,7,7,7,0,7,0
2026021510010810,2026,10,18,18,18,18,18,18,0,18,0
2026021510010811,2026,10,18,18,18,18,18,18,0,18,0
2026021510010812,2026,10,13,13,13,13,13,13,0,13,0
2026022105010701,2026,05,16,16,16,16,16,16,0,16,0
2026022105010702,2026,05,16,16,16,16,16,16,0,16,0
2026022105010703,2026,05,16,16,16,16,16,16,0,0,0
2026022105010704,2026,05,16,16,16,16,16,16,0,0,0
2026022105010705,2026,05,14,14,14,14,14,14,0,0,0
2026022105010706,2026,05,16,16,16,16,16,16,0,0,0
2026022105010707,2026,05,16,16,16,16,16,16,0,0,0
2026022105010708,2026,05,12,12,12,12,12,12,0,0,0
2026022105010709,2026,05,7,7,7,7,7,7,0,0,0
2026022105010710,2026,05,16,16,16,16,16,16,0,0,0
2026022105010711,2026,05,15,15,15,15,15,15,0,0,0
2026022105010712,2026,05,16,16,16,16,16,16,0,0,0
2026022109010101,2026,09,16,16,16,16,16,16,0,0,0
2026022109010102,2026,09,14,14,14,14,14,14,0,0,0
2026022109010103,2026,09,16,16,16,15,16,15,0,0,1
2026022109010104,2026,09,14,14,14,14,14,14,0,0,0
2026022109010105,2026,09,18,18,18,18,18,18,0,0,0
2026022109010106,2026,09,11,11,11,11,11,11,0,0,0
2026022109010107,2026,09,16,16,16,16,16,16,0,0,0
2026022109010108,2026,09,7,7,7,7,7,7,0,0,0
2026022109010109,2026,09,18,18,18,18,18,18,0,0,0
2026022109010110,2026,09,16,16,16,16,16,16,0,0,0
2026022109010111,2026,09,18,18,18,18,18,18,0,0,0
2026022109010112,2026,09,15,15,15,13,15,13,0,0,1
2026022110010901,2026,10,14,14,14,14,14,14,0,0,0
2026022110010902,2026,10,18,18,18,18,18,18,0,0,0
2026022110010903,2026,10,14,14,14,14,14,14,0,0,0
2026022110010904,2026,10,12,12,12,12,12,12,0,0,0
2026022110010905,2026,10,12,12,12,12,12,12,0,0,0
2026022110010906,2026,10,16,16,16,16,16,16,0,0,0
2026022110010907,2026,10,16,16,16,16,16,16,0,0,0
2026022110010908,2026,10,16,16,16,16,16,16,0,0,0
2026022110010909,2026,10,10,10,10,10,10,10,0,0,0
2026022110010910,2026,10,16,16,16,16,16,16,0,0,0
2026022110010911,2026,10,13,13,13,13,13,13,0,0,0
2026022110010912,2026,10,18,18,18,18,18,18,0,0,0
2026022205010801,2026,05,16,16,16,16,16,16,0,0,0
2026022205010802,2026,05,13,13,13,13,13,13,0,0,0
2026022205010803,2026,05,16,16,16,16,16,16,0,0,0
2026022205010804,2026,05,16,16,16,16,16,16,0,0,0
2026022205010805,2026,05,12,12,12,12,12,12,0,0,0
2026022205010806,2026,05,16,16,16,16,16,16,0,0,0
2026022205010807,2026,05,16,16,16,16,16,16,0,0,0
2026022205010808,2026,05,16,16,16,16,16,16,0,5,0
2026022205010809,2026,05,10,10,10,10,10,10,0,10,0
2026022205010810,2026,05,14,14,14,14,14,14,0,14,0
2026022205010811,2026,05,16,16,16,16,16,16,0,16,0
2026022205010812,2026,05,16,16,16,16,16,16,0,16,0
2026022209010201,2026,09,10,10,10,10,10,10,0,10,0
2026022209010202,2026,09,16,16,16,16,16,16,0,16,0
2026022209010203,2026,09,11,11,11,11,11,11,0,11,0
2026022209010204,2026,09,14,14,14,14,14,14,0,14,0
2026022209010205,2026,09,13,13,13,13,13,13,0,13,0
2026022209010206,2026,09,11,11,11,11,11,11,0,11,0
2026022209010207,2026,09,9,9,9,9,9,9,0,9,0
2026022209010208,2026,09,15,15,15,15,15,15,0,15,0
2026022209010209,2026,09,10,10,10,10,10,10,0,10,0
2026022209010210,2026,09,8,8,8,8,8,8,0,8,0
2026022209010211,2026,09,12,12,12,12,12,12,0,12,0
2026022209010212,2026,09,16,16,16,16,16,16,0,16,0
2026022210011001,2026,10,12,12,12,11,12,11,0,11,1
2026022210011002,2026,10,18,18,18,18,18,18,0,18,0
2026022210011003,2026,10,14,14,14,14,14,14,0,14,0
2026022210011004,2026,10,12,12,12,12,12,12,0,12,0
2026022210011005,2026,10,13,13,13,13,13,13,0,13,0
2026022210011006,2026,10,16,16,16,16,16,16,0,16,0
2026022210011007,2026,10,14,14,14,14,14,14,0,0,0
2026022210011008,2026,10,14,14,14,14,14,14,0,0,0
2026022210011009,2026,10,12,12,12,12,12,12,0,0,0
2026022210011010,2026,10,16,16,16,16,16,16,0,0,0
2026022210011011,2026,10,16,16,16,16,16,16,0,0,0
2026022210011012,2026,10,18,18,18,18,18,18,0,0,0
2026022806020101,2026,06,16,16,16,15,16,15,0,0,1
2026022806020102,2026,06,15,15,15,15,15,15,0,0,0
2026022806020103,2026,06,16,16,16,16,16,16,0,0,0
2026022806020104,2026,06,12,12,12,12,12,12,0,0,0
2026022806020105,2026,06,18,18,18,18,18,18,0,0,0
2026022806020106,2026,06,9,9,9,9,9,9,0,0,0
2026022806020107,2026,06,16,16,16,16,16,16,0,0,0
2026022806020108,2026,06,13,13,13,13,13,13,0,0,0
2026022806020109,2026,06,8,8,8,8,8,8,0,0,0
2026022806020110,2026,06,16,16,16,16,16,16,0,0,0
2026022806020111,2026,06,16,16,16,16,16,16,0,0,0
2026022806020112,2026,06,16,16,16,16,16,16,0,0,0
2026022809010301,2026,09,16,16,16,16,16,16,0,0,0
2026022809010302,2026,09,14,14,14,14,14,14,0,0,0
2026022809010303,2026,09,16,16,16,16,16,16,0,0,0
2026022809010304,2026,09,14,14,14,14,14,14,0,0,0
2026022809010305,2026,09,14,14,14,14,14,14,0,0,0
2026022809010306,2026,09,13,13,13,13,13,13,0,0,0
2026022809010307,2026,09,16,16,16,16,16,16,0,0,0
2026022809010308,2026,09,15,15,15,15,15,15,0,0,0
2026022809010309,2026,09,9,9,9,9,9,9,0,0,0
2026022809010310,2026,09,9,9,9,9,9,9,0,0,0
2026022809010311,2026,09,16,16,16,16,16,16,0,0,0
2026022809010312,2026,09,18,18,18,18,18,18,0,0,0
2026022810011101,2026,10,16,16,16,16,16,16,0,0,0
2026022810011102,2026,10,18,18,18,18,18,18,0,0,0
2026022810011103,2026,10,14,14,14,14,14,14,0,0,0
2026022810011104,2026,10,12,12,12,12,12,12,0,0,0
2026022810011105,2026,10,12,12,12,12,12,12,0,0,0
2026022810011106,2026,10,16,16,16,16,16,16,0,0,0
2026022810011107,2026,10,13,13,13,13,13,13,0,0,0
2026022810011108,2026,10,13,13,13,13,13,13,0,0,0
2026022810011109,2026,10,16,16,16,16,16,16,0,0,0
2026022810011110,2026,10,16,16,16,16,16,16,0,0,0
2026022810011111,2026,10,15,15,15,15,15,15,0,0,0
2026022810011112,2026,10,18,18,18,18,18,18,0,9,0
2026030106020201,2026,06,16,16,16,16,16,16,0,16,0
2026030106020202,2026,06,16,16,16,16,16,16,0,16,0
2026030106020203,2026,06,16,16,16,16,16,16,0,16,0
2026030106020204,2026,06,8,8,8,8,8,8,0,8,0
2026030106020205,2026,06,16,16,16,16,16,16,0,16,0
2026030106020206,2026,06,15,15,15,15,15,15,0,15,0
2026030106020207,2026,06,12,12,12,12,12,12,0,12,0
2026030106020208,2026,06,16,16,16,16,16,16,0,16,0
2026030106020209,2026,06,10,10,10,10,10,10,0,10,0
2026030106020210,2026,06,15,15,15,15,15,15,0,15,0
2026030106020211,2026,06,14,14,14,14,14,14,0,14,0
2026030106020212,2026,06,16,16,16,16,16,16,0,16,0
2026030109010401,2026,09,13,13,13,13,13,13,0,13,0
2026030109010402,2026,09,16,16,16,16,16,16,0,16,0
2026030109010403,2026,09,12,12,12,12,12,12,0,12,0
2026030109010404,2026,09,8,8,8,8,8,8,0,8,0
2026030109010405,2026,09,13,13,13,13,13,13,0,13,0
2026030109010406,2026,09,8,8,8,8,8,8,0,8,0
2026030109010407,2026,09,16,16,16,15,16,15,0,15,1
2026030109010408,2026,09,15,15,15,15,15,15,0,15,0
2026030109010409,2026,09,9,9,9,9,9,9,0,9,0
2026030109010410,2026,09,14,14,14,14,14,14,0,14,0
2026030109010411,2026,09,15,15,15,15,15,15,0,15,0
2026030109010412,2026,09,16,16,16,16,16,16,0,16,0
2026030110011201,2026,10,16,16,16,15,16,15,0,15,1
2026030110011202,2026,10,16,16,16,16,16,16,0,16,0
2026030110011203,2026,10,14,14,14,14,14,14,0,14,0
2026030110011204,2026,10,12,12,12,12,12,12,0,12,0
2026030110011205,2026,10,18,18,18,18,18,18,0,18,0
2026030110011206,2026,10,16,16,16,16,16,16,0,16,0
2026030110011207,2026,10,18,18,18,18,18,18,0,18,0
2026030110011208,2026,10,15,15,15,15,15,15,0,15,0
2026030110011209,2026,10,18,18,18,18,18,18,0,18,0
2026030110011210,2026,10,18,18,18,18,18,18,0,18,0
2026030110011211,2026,10,17,17,17,17,17,17,0,17,0
2026030110011212,2026,10,16,16,16,16,16,16,0,16,0
2026030706020301,2026,06,16,16,16,16,16,16,0,16,0
2026030706020302,2026,06,15,15,15,14,15,14,0,14,1
2026030706020303,2026,06,16,16,16,16,16,16,0,16,0
2026030706020304,2026,06,14,14,14,14,14,14,0,14,0
2026030706020305,2026,06,18,18,18,18,18,18,0,18,0
2026030706020306,2026,06,18,18,18,18,18,18,0,18,0
2026030706020307,2026,06,16,16,16,15,16,15,0,0,1
2026030706020308,2026,06,14,14,14,14,14,14,0,0,0
2026030706020309,2026,06,13,13,13,13,13,13,0,0,0
2026030706020310,2026,06,14,14,14,14,14,14,0,0,0
2026030706020311,2026,06,16,16,16,16,16,16,0,0,0
2026030706020312,2026,06,16,16,16,16,16,16,0,0,0
2026030709010501,2026,09,14,14,14,14,14,14,0,0,0
2026030709010502,2026,09,16,16,16,16,16,16,0,0,0
2026030709010503,2026,09,13,13,13,13,13,13,0,0,0
2026030709010504,2026,09,13,13,13,13,13,13,0,0,0
2026030709010505,2026,09,18,18,18,18,18,18,0,0,0
2026030709010506,2026,09,12,12,12,12,12,12,0,0,0
2026030709010507,2026,09,8,8,8,8,8,8,0,0,0
2026030709010508,2026,09,10,10,10,10,10,10,0,0,0
2026030709010509,2026,09,9,9,9,9,9,9,0,0,0
2026030709010510,2026,09,15,15,15,15,15,15,0,0,0
2026030709010511,2026,09,18,18,18,18,18,18,0,0,0
2026030709010512,2026,09,16,16,16,16,16,16,0,0,0
2026030806020401,2026,06,16,16,16,16,16,16,0,0,0
2026030806020402,2026,06,16,16,16,16,16,16,0,0,0
2026030806020403,2026,06,14,14,14,14,14,14,0,0,0
2026030806020404,2026,06,14,14,14,14,14,14,0,0,0
2026030806020405,2026,06,16,16,16,16,16,16,0,0,0
2026030806020406,2026,06,16,16,16,16,16,16,0,0,0
2026030806020407,2026,06,11,11,11,11,11,11,0,0,0
2026030806020408,2026,06,13,13,13,13,13,13,0,0,0
2026030806020409,2026,06,16,16,16,16,16,16,0,0,0
2026030806020410,2026,06,15,15,15,15,15,15,0,0,0
2026030806020411,2026,06,10,10,10,10,10,10,0,0,0
2026030806020412,2026,06,16,16,16,16,16,16,0,0,0
2026030809010601,2026,09,12,12,12,12,12,12,0,0,0
2026030809010602,2026,09,16,16,16,16,16,16,0,0,0
2026030809010603,2026,09,14,14,14,14,14,14,0,0,0
2026030809010604,2026,09,16,16,16,16,16,16,0,0,0
2026030809010605,2026,09,16,16,16,16,16,16,0,0,0
2026030809010606,2026,09,9,9,9,9,9,9,0,0,0
2026030809010607,2026,09,9,9,9,9,9,9,0,0,0
2026030809010608,2026,09,9,9,9,9,9,9,0,0,0
2026030809010609,2026,09,6,6,6,6,6,6,0,0,0
2026030809010610,2026,09,14,14,14,14,14,14,0,0,0
2026030809010611,2026,09,13,13,13,13,13,13,0,0,0
2026030809010612,2026,09,14,14,14,13,14,13,0,0,1
2026031406020501,2026,06,15,15,15,15,15,15,0,0,0
2026031406020502,2026,06,16,16,16,16,16,16,0,12,0
2026031406020503,2026,06,16,16,16,16,16,16,0,16,0
2026031406020504,2026,06,16,16,16,16,16,16,0,16,0
2026031406020505,2026,06,16,16,16,16,16,16,0,16,0
2026031406020506,2026,06,16,16,16,16,16,16,0,16,0
2026031406020507,2026,06,10,10,10,10,10,10,0,10,0
2026031406020508,2026,06,16,16,16,16,16,16,0,16,0
2026031406020509,2026,06,11,11,11,10,11,10,0,10,1
2026031406020510,2026,06,16,16,16,16,16,16,0,16,0
2026031406020511,2026,06,16,16,16,16,16,16,0,16,0
2026031406020512,2026,06,16,16,16,16,16,16,0,16,0
2026031407010101,2026,07,10,10,10,10,10,10,0,10,0
2026031407010102,2026,07,16,16,16,16,16,16,0,16,0
2026031407010103,2026,07,13,13,13,13,13,13,0,13,0
2026031407010104,2026,07,16,16,16,16,16,16,0,16,0
2026031407010105,2026,07,18,18,18,18,18,18,0,18,0
2026031407010106,2026,07,16,16,16,16,16,16,0,16,0
2026031407010107,2026,07,16,16,16,16,16,16,0,16,0
2026031407010108,2026,07,16,16,16,16,16,16,0,16,0
2026031407010109,2026,07,10,10,10,10,10,10,0,10,0
2026031407010110,2026,07,10,10,10,10,10,10,0,10,0
2026031407010111,2026,07,14,14,14,14,14,14,0,0,0
2026031407010112,2026,07,18,18,18,18,18,18,0,0,0
2026031409010701,2026,09,13,13,13,13,13,13,0,0,0
2026031409010702,2026,09,16,16,16,16,16,16,0,0,0
2026031409010703,2026,09,13,13,13,13,13,13,0,0,0
2026031409010704,2026,09,18,18,18,18,18,18,0,0,0
2026031409010705,2026,09,18,18,18,17,18,17,0,0,1
2026031409010706,2026,09,13,13,13,13,13,13,0,0,0
2026031409010707,2026,09,16,16,16,16,16,16,0,0,0
2026031409010708,2026,09,10,10,10,10,10,10,0,0,0
2026031409010709,2026,09,15,15,15,15,15,15,0,0,0
2026031409010710,2026,09,11,11,11,11,11,11,0,0,0
2026031409010711,2026,09,13,13,13,13,13,13,0,0,0
2026031409010712,2026,09,8,8,8,8,8,8,0,0,0
2026031506020601,2026,06,16,16,16,16,16,16,0,0,0
2026031506020602,2026,06,16,16,16,16,16,16,0,0,0
2026031506020603,2026,06,16,16,16,16,16,16,0,0,0
2026031506020604,2026,06,16,16,16,16,16,16,0,0,0
2026031506020605,2026,06,18,18,18,18,18,18,0,0,0
2026031506020606,2026,06,16,16,16,16,16,16,0,0,0
2026031506020607,2026,06,15,15,15,15,15,15,0,0,0
2026031506020608,2026,06,10,10,10,10,10,10,0,0,0
2026031506020609,2026,06,11,11,11,11,11,11,0,0,0
2026031506020610,2026,06,16,16,16,16,16,16,0,0,0
2026031506020611,2026,06,16,16,16,16,16,16,0,0,0
2026031506020612,2026,06,16,16,16,16,16,16,0,0,0
2026031507010201,2026,07,16,16,16,16,16,16,0,0,0
2026031507010202,2026,07,13,13,13,13,13,13,0,0,0
2026031507010203,2026,07,16,16,16,16,16,16,0,0,0
2026031507010204,2026,07,18,18,18,18,18,18,0,0,0
2026031507010205,2026,07,15,15,15,15,15,15,0,0,0
2026031507010206,2026,07,16,16,16,16,16,16,0,0,0
2026031507010207,2026,07,15,15,15,15,15,15,0,0,0
2026031507010208,2026,07,12,12,12,12,12,12,0,0,0
2026031507010209,2026,07,16,16,16,15,16,15,0,0,1
2026031507010210,2026,07,12,12,12,12,12,12,0,0,0
2026031507010211,2026,07,14,14,14,14,14,14,0,0,0
2026031507010212,2026,07,18,18,18,18,18,18,0,0,0
2026031509010801,2026,09,16,16,16,16,16,16,0,0,0
2026031509010802,2026,09,14,14,14,14,14,14,0,0,0
2026031509010803,2026,09,16,16,16,16,16,16,0,0,0
2026031509010804,2026,09,14,14,14,14,14,14,0,0,0
2026031509010805,2026,09,16,16,16,16,16,16,0,0,0
2026031509010806,2026,09,11,11,11,11,11,11,0,0,0
2026031509010807,2026,09,13,13,13,13,13,13,0,0,0
2026031509010808,2026,09,11,11,11,11,11,11,0,0,0
2026031509010809,2026,09,7,7,7,7,7,7,0,0,0
2026031509010810,2026,09,14,14,14,14,14,14,0,0,0
2026031509010811,2026,09,16,16,16,16,16,16,0,0,0
2026031509010812,2026,09,13,13,13,13,13,13,0,0,0
2026032106020701,2026,06,16,16,16,16,16,16,0,0,0
2026032106020702,2026,06,12,12,12,12,12,12,0,0,0
2026032106020703,2026,06,16,16,16,16,16,16,0,0,0
2026032106020704,2026,06,13,13,13,13,13,13,0,0,0
2026032106020705,2026,06,13,13,13,13,13,13,0,0,0
2026032106020706,2026,06,13,13,13,13,13,13,0,0,0
2026032106020707,2026,06,16,16,16,16,16,16,0,0,0
2026032106020708,2026,06,10,10,10,10,10,10,0,0,0
2026032106020709,2026,06,16,16,16,15,16,15,0,0,1
2026032106020710,2026,06,13,13,13,13,13,13,0,0,0
2026032106020711,2026,06,16,16,16,16,16,16,0,0,0
2026032106020712,2026,06,16,16,16,16,16,16,0,0,0
2026032107010301,2026,07,13,13,13,13,13,13,0,0,0
2026032107010302,2026,07,16,16,16,16,16,16,0,0,0
2026032107010303,2026,07,13,13,13,13,13,13,0,0,0
2026032107010304,2026,07,18,18,18,18,18,18,0,0,0
2026032107010305,2026,07,18,18,18,18,18,18,0,0,0
2026032107010306,2026,07,18,18,18,18,18,18,0,0,0
2026032107010307,2026,07,16,16,16,16,16,16,0,0,0
2026032107010308,2026,07,13,13,13,13,13,13,0,0,0
2026032107010309,2026,07,10,10,10,10,10,10,0,0,0
2026032107010310,2026,07,16,16,16,16,16,16,0,0,0
2026032107010311,2026,07,17,17,17,17,17,17,0,0,0
2026032107010312,2026,07,14,14,14,14,14,14,0,0,0
2026032109010901,2026,09,10,10,10,10,10,10,0,0,0
2026032109010902,2026,09,13,13,13,13,13,13,0,0,0
2026032109010903,2026,09,10,10,10,10,10,10,0,0,0
2026032109010904,2026,09,15,15,15,15,15,15,0,0,0
2026032109010905,2026,09,18,18,18,18,18,18,0,0,0
2026032109010906,2026,09,16,16,16,16,16,16,0,0,0
2026032109010907,2026,09,11,11,11,11,11,11,0,0,0
